datetime,open,high,low,close,volume
2026-02-23 05:00:00,87.0,87.13999938964844,86.61499786376953,86.84500122070312,2472
2026-02-23 06:00:00,86.84500122070312,86.97000122070312,86.15499877929688,86.2750015258789,3382
2026-02-23 07:00:00,86.26000213623047,86.52999877929688,85.0199966430664,85.65499877929688,6283
2026-02-23 08:00:00,85.66000366210938,86.2750015258789,85.49500274658203,86.18499755859375,4476
2026-02-23 09:00:00,86.16999816894531,86.68000030517578,86.08499908447266,86.52999877929688,2962
2026-02-23 10:00:00,86.54000091552734,86.90499877929688,86.45999908447266,86.77999877929688,2518
2026-02-23 11:00:00,86.80500030517578,86.83000183105469,86.05999755859375,86.33499908447266,3145
2026-02-23 12:00:00,86.33499908447266,86.97000122070312,86.16500091552734,86.91000366210938,3666
2026-02-23 13:00:00,86.90499877929688,86.94999694824219,85.45999908447266,85.50499725341797,6308
2026-02-23 14:00:00,85.5199966430664,87.86000061035156,85.43499755859375,87.09500122070312,13419
2026-02-23 15:00:00,87.08999633789062,87.37999725341797,86.0999984741211,86.43000030517578,13078
2026-02-23 16:00:00,86.44000244140625,87.25,85.70999908447266,86.4800033569336,9890
2026-02-23 17:00:00,86.49500274658203,86.82499694824219,86.08000183105469,86.68499755859375,7639
2026-02-23 18:00:00,86.69999694824219,87.54499816894531,86.45999908447266,87.44499969482422,5788
2026-02-23 19:00:00,87.44000244140625,87.66999816894531,87.25499725341797,87.51000213623047,3057
2026-02-23 20:00:00,87.5,88.86000061035156,87.4749984741211,88.69000244140625,6211
2026-02-23 21:00:00,88.68499755859375,88.71499633789062,87.7750015258789,88.01000213623047,3142
2026-02-23 23:00:00,88.03500366210938,88.69999694824219,87.8550033569336,87.93499755859375,4180
2026-02-24 00:00:00,87.94499969482422,88.09500122070312,87.0999984741211,87.48999786376953,6542
2026-02-24 01:00:00,87.45999908447266,87.45999908447266,84.69499969482422,86.34500122070312,16895
2026-02-24 02:00:00,86.34500122070312,87.38999938964844,86.16000366210938,87.31999969482422,6519
2026-02-24 03:00:00,87.29499816894531,87.4800033569336,86.74500274658203,86.80000305175781,3678
2026-02-24 04:00:00,86.79499816894531,86.94999694824219,86.52999877929688,86.67500305175781,2418
2026-02-24 05:00:00,86.65499877929688,88.08000183105469,86.55000305175781,87.95500183105469,5142
2026-02-24 06:00:00,87.95999908447266,88.73500061035156,87.63500213623047,87.92500305175781,6811
2026-02-24 07:00:00,87.90499877929688,88.21499633789062,87.67500305175781,87.7300033569336,2996
2026-02-24 08:00:00,87.69000244140625,88.12999725341797,87.45500183105469,87.97000122070312,3523
2026-02-24 09:00:00,87.94999694824219,88.19499969482422,87.69999694824219,87.90499877929688,2463
2026-02-24 10:00:00,87.8949966430664,88.47000122070312,87.67500305175781,87.92500305175781,3518
2026-02-24 11:00:00,87.93499755859375,88.17500305175781,87.6449966430664,87.95500183105469,2400
2026-02-24 12:00:00,87.93000030517578,88.05999755859375,87.125,87.58000183105469,5168
2026-02-24 13:00:00,87.59500122070312,88.12000274658203,85.8499984741211,86.03500366210938,9617
2026-02-24 14:00:00,86.01000213623047,87.37999725341797,85.20500183105469,87.02999877929688,16549
2026-02-24 15:00:00,86.96499633789062,87.94999694824219,86.77999877929688,87.70500183105469,8728
2026-02-24 16:00:00,87.70999908447266,88.12000274658203,86.8949966430664,87.2699966430664,8286
2026-02-24 17:00:00,87.27999877929688,88.0,87.2699966430664,87.94999694824219,4584
2026-02-24 18:00:00,87.95999908447266,88.2249984741211,87.01000213623047,87.22000122070312,6306
2026-02-24 19:00:00,87.19000244140625,87.30000305175781,86.5,86.93499755859375,4480
2026-02-24 20:00:00,86.91999816894531,87.66500091552734,86.5999984741211,87.2750015258789,3724
2026-02-24 21:00:00,87.25499725341797,87.38500213623047,86.94499969482422,87.01499938964844,1591
2026-02-24 23:00:00,87.00499725341797,87.44000244140625,86.41000366210938,87.19499969482422,1049
2026-02-25 00:00:00,87.2300033569336,87.43499755859375,86.7249984741211,87.3499984741211,870
2026-02-25 01:00:00,87.3949966430664,88.7249984741211,87.30500030517578,88.30000305175781,1811
2026-02-25 02:00:00,88.32499694824219,89.72000122070312,88.31500244140625,89.42500305175781,1911
2026-02-25 03:00:00,89.46499633789062,89.83999633789062,88.80500030517578,89.51499938964844,1594
2026-02-25 04:00:00,89.52999877929688,89.56999969482422,89.12000274658203,89.41500091552734,442
2026-02-25 05:00:00,89.43499755859375,91.16999816894533,89.43499755859375,90.6999969482422,1283
2026-02-25 06:00:00,90.7300033569336,90.7699966430664,90.01000213623047,90.5,1095
2026-02-25 07:00:00,90.52999877929688,90.61000061035156,90.18499755859376,90.25499725341795,390
2026-02-25 08:00:00,90.25499725341795,91.6449966430664,90.23999786376952,91.50499725341795,56992
2026-02-25 09:00:00,91.48999786376952,91.5749969482422,90.97000122070312,91.28500366210938,5868
2026-02-25 10:00:00,91.3000030517578,91.48999786376952,90.87999725341795,91.06500244140624,5338
2026-02-25 11:00:00,91.06500244140624,91.0749969482422,90.04499816894531,91.04499816894533,7433
2026-02-25 12:00:00,91.03500366210938,91.26499938964844,90.66999816894533,91.13999938964844,6528
2026-02-25 13:00:00,91.15499877929688,91.58000183105467,90.78500366210938,91.11499786376952,11017
2026-02-25 14:00:00,91.1050033569336,91.4499969482422,89.91999816894531,91.16500091552734,19375
2026-02-25 15:00:00,91.1500015258789,91.375,90.37000274658205,91.23999786376952,13221
2026-02-25 16:00:00,91.23500061035156,91.6050033569336,90.91000366210938,91.43499755859376,8520
2026-02-25 17:00:00,91.44499969482422,91.74500274658205,91.16999816894533,91.66999816894533,7130
2026-02-25 18:00:00,91.6500015258789,91.66500091552734,91.6500015258789,91.6500015258789,3
2026-02-25 19:00:00,91.69499969482422,91.9800033569336,91.30500030517578,91.77999877929688,3275
2026-02-25 20:00:00,91.7750015258789,91.86499786376952,88.83499908447266,89.04499816894531,14608
2026-02-25 21:00:00,89.03500366210938,90.29000091552734,88.94999694824219,89.92500305175781,7447
2026-02-25 23:00:00,89.99500274658203,90.28500366210938,87.7699966430664,88.19000244140625,6301
2026-02-26 00:00:00,88.18499755859375,90.19000244140624,88.07499694824219,89.95500183105469,8250
2026-02-26 01:00:00,89.95500183105469,90.98500061035156,89.73500061035156,90.19000244140624,6973
2026-02-26 02:00:00,90.19499969482422,90.41999816894533,88.42500305175781,89.38500213623047,6872
2026-02-26 03:00:00,89.3949966430664,89.9000015258789,89.20999908447266,89.8550033569336,3241
2026-02-26 04:00:00,89.87000274658203,90.3000030517578,89.70500183105469,89.76000213623047,2127
2026-02-26 05:00:00,89.87000274658203,90.53500366210938,89.69999694824219,89.95999908447266,3911
2026-02-26 06:00:00,89.9749984741211,90.20999908447266,89.20999908447266,89.65499877929688,3511
2026-02-26 07:00:00,89.68000030517578,89.83000183105469,88.59500122070312,88.9749984741211,5189
2026-02-26 08:00:00,88.95999908447266,89.06500244140625,86.75,87.91999816894531,9664
2026-02-26 09:00:00,87.91000366210938,88.2699966430664,87.6500015258789,87.99500274658203,3218
2026-02-26 10:00:00,88.01000213623047,88.18000030517578,87.13500213623047,87.29499816894531,3376
2026-02-26 11:00:00,87.2750015258789,88.13500213623047,87.26000213623047,87.56999969482422,3084
2026-02-26 12:00:00,87.625,87.81500244140625,86.31999969482422,87.66500091552734,7355
2026-02-26 13:00:00,87.66500091552734,88.0,86.91000366210938,87.63500213623047,8259
2026-02-26 14:00:00,87.625,87.62999725341797,86.06999969482422,87.125,11222
2026-02-26 15:00:00,87.08999633789062,88.11000061035156,85.61499786376953,87.95500183105469,15129
2026-02-26 16:00:00,87.97000122070312,88.02999877929688,87.07499694824219,87.22000122070312,6723
2026-02-26 17:00:00,87.2249984741211,87.83999633789062,86.79000091552734,87.13999938964844,5277
2026-02-26 18:00:00,87.19999694824219,88.09500122070312,86.83499908447266,87.94499969482422,6206
2026-02-26 19:00:00,87.93499755859375,88.95500183105469,87.87000274658203,88.83000183105469,3948
2026-02-26 20:00:00,88.81999969482422,89.50499725341797,88.79000091552734,89.40499877929688,4899
2026-02-26 21:00:00,89.38999938964844,89.5250015258789,88.77999877929688,88.84500122070312,1889
2026-02-26 23:00:00,88.84500122070312,89.19999694824219,88.41999816894531,88.75,1608
2026-02-27 00:00:00,88.74500274658203,89.46499633789062,88.61000061035156,88.95500183105469,5180
2026-02-27 01:00:00,88.95999908447266,90.05000305175781,88.31999969482422,90.01499938964844,6753
2026-02-27 02:00:00,90.0199966430664,90.62999725341795,89.81999969482422,90.40499877929688,6624
2026-02-27 03:00:00,90.40499877929688,90.5250015258789,89.8949966430664,89.91500091552734,3491
2026-02-27 04:00:00,89.91999816894531,90.4000015258789,89.87999725341797,90.12999725341795,1504
2026-02-27 05:00:00,90.08999633789062,90.7300033569336,90.05000305175781,90.65499877929688,2937
2026-02-27 06:00:00,90.63500213623048,91.16999816894533,90.56999969482422,90.75499725341795,4584
2026-02-27 07:00:00,90.7750015258789,90.9000015258789,90.38500213623048,90.73999786376952,3176
2026-02-27 08:00:00,90.73500061035156,90.93000030517578,90.08499908447266,90.1449966430664,2966
2026-02-27 09:00:00,90.15499877929688,90.63999938964844,90.02999877929688,90.25,2545
2026-02-27 10:00:00,90.26499938964844,90.36499786376952,89.63500213623047,90.2750015258789,2754
2026-02-27 11:00:00,90.28500366210938,90.63999938964844,90.19499969482422,90.5749969482422,2019
2026-02-27 12:00:00,90.5749969482422,90.70999908447266,90.01000213623047,90.3550033569336,3358
2026-02-27 13:00:00,90.36499786376952,93.33499908447266,90.2699966430664,92.75499725341795,17819
2026-02-27 14:00:00,92.73500061035156,92.93000030517578,91.4800033569336,92.23999786376952,12327
2026-02-27 15:00:00,92.20500183105467,94.45500183105467,92.125,94.18499755859376,15033
