datetime,open,high,low,close,volume
2025-06-02 04:00:00,2063.800048828125,2076.699951171875,2042.0999755859375,2073.300048828125,51962
2025-06-03 04:00:00,2074.199951171875,2111.800048828125,2053.89990234375,2106.10009765625,59945
2025-06-04 04:00:00,2109.89990234375,2118.300048828125,2097,2100.300048828125,47687
2025-06-05 04:00:00,2102.10009765625,2116.300048828125,2084.800048828125,2099.39990234375,0
2025-06-06 04:00:00,2099,2136.10009765625,2096.39990234375,2133.5,54021
2025-06-09 04:00:00,2135.699951171875,2157.199951171875,2131.39990234375,2147.39990234375,43768
2025-06-10 04:00:00,2148.800048828125,2168.699951171875,2142.39990234375,2159.39990234375,51534
2025-06-11 04:00:00,2159,2194.10009765625,2146.89990234375,2150.39990234375,70597
2025-06-12 04:00:00,2148.5,2151.300048828125,2124.800048828125,2141.199951171875,45219
2025-06-13 04:00:00,2139,2139.199951171875,2071.699951171875,2101.5,87400
2025-06-16 04:00:00,2094.199951171875,2137.800048828125,2087.39990234375,2125,26430
2025-06-17 04:00:00,2126.39990234375,2127.89990234375,2098.10009765625,2102.699951171875,17154
2025-06-18 04:00:00,2100,2133,2091.199951171875,2113.39990234375,0
2025-06-19 04:00:00,0,0,0,0,0
2025-06-20 04:00:00,2115.5,2142.300048828125,2075.800048828125,2128.860107421875,80743
2025-06-23 04:00:00,2107.10009765625,2150.89990234375,2097,2149.5,70848
2025-06-24 04:00:00,2150,2182.800048828125,2148.60009765625,2177.89990234375,56905
2025-06-25 04:00:00,2181,2181.39990234375,2148.89990234375,2153.300048828125,46042
2025-06-26 04:00:00,2152.5,2189.5,2149.699951171875,2187.60009765625,44066
2025-06-27 04:00:00,2188.699951171875,2207.10009765625,2173.5,2188.800048828125,65995
2025-06-30 04:00:00,2189.39990234375,2203.10009765625,2186.39990234375,2191.699951171875,42401
2025-07-01 04:00:00,2188.800048828125,2238.699951171875,2174,2213.39990234375,72893
2025-07-02 04:00:00,2214.800048828125,2247.699951171875,2207.89990234375,2244.300048828125,76644
2025-07-03 13:30:00,2246,2277.5,2244.39990234375,2262.699951171875,0
2025-07-04 04:00:00,2262,2262,2235.60009765625,2238.60009765625,0
2025-07-07 04:00:00,2250,2260.60009765625,2215.10009765625,2229.10009765625,71180
2025-07-08 04:00:00,2225.199951171875,2255.199951171875,2219.300048828125,2245.10009765625,48221
2025-07-09 04:00:00,2247,2270.699951171875,2233.60009765625,2268.39990234375,53512
2025-07-10 04:00:00,2269.60009765625,2292.60009765625,2260.300048828125,2280,52548
2025-07-11 04:00:00,2280.699951171875,2284.300048828125,2243.89990234375,2247.60009765625,55922
2025-07-14 04:00:00,2237.5,2263.800048828125,2225.39990234375,2262.5,47145
2025-07-15 04:00:00,2260.60009765625,2273.300048828125,2212.10009765625,2218.300048828125,63056
2025-07-16 04:00:00,2214.800048828125,2243.199951171875,2198,2239.60009765625,82171
2025-07-17 04:00:00,2238.199951171875,2271.699951171875,2228.300048828125,2267.5,61835
2025-07-18 04:00:00,2268.89990234375,2283.800048828125,2248.199951171875,2251,56357
2025-07-21 04:00:00,2251.10009765625,2272.39990234375,2240.5,2242.300048828125,44044
2025-07-22 04:00:00,2245.199951171875,2266.300048828125,2234,2260.699951171875,52018
2025-07-23 04:00:00,2264.60009765625,2296.800048828125,2262.10009765625,2294.800048828125,64869
