Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-05-20 00:00:00-04:00,103.69000244140625,103.97000122070312,103.33999633789062,103.9000015258789,0,0.0,0.0
2026-05-20 01:00:00-04:00,103.9000015258789,103.94999694824219,103.58999633789062,103.86000061035156,2089,0.0,0.0
2026-05-20 02:00:00-04:00,103.86000061035156,104.01000213623047,102.62999725341797,102.80000305175781,8080,0.0,0.0
2026-05-20 03:00:00-04:00,102.77999877929688,103.19000244140625,102.44000244140625,103.05000305175781,4923,0.0,0.0
2026-05-20 04:00:00-04:00,103.05000305175781,103.11000061035156,101.80999755859375,102.08000183105469,7961,0.0,0.0
2026-05-20 05:00:00-04:00,102.0999984741211,102.73999786376953,101.6500015258789,102.33999633789062,5796,0.0,0.0
2026-05-20 06:00:00-04:00,102.33000183105469,102.51000213623047,100.86000061035156,101.48999786376953,9148,0.0,0.0
2026-05-20 07:00:00-04:00,101.51000213623047,102.7699966430664,101.41999816894531,102.52999877929688,7949,0.0,0.0
2026-05-20 08:00:00-04:00,102.52999877929688,102.63999938964844,100.72000122070312,101.68000030517578,14991,0.0,0.0
2026-05-20 09:00:00-04:00,101.66999816894531,102.33999633789062,101.27999877929688,102.29000091552734,13486,0.0,0.0
2026-05-20 10:00:00-04:00,102.26000213623047,102.83000183105469,99.41999816894531,100.48999786376953,47567,0.0,0.0
2026-05-20 11:00:00-04:00,100.5,100.66000366210938,97.0,99.23999786376953,51777,0.0,0.0
2026-05-20 12:00:00-04:00,99.26000213623047,99.66000366210938,97.5999984741211,97.87000274658203,25119,0.0,0.0
2026-05-20 13:00:00-04:00,97.86000061035156,98.3499984741211,96.83000183105469,98.30000305175781,23104,0.0,0.0
2026-05-20 14:00:00-04:00,98.33000183105469,98.73999786376953,97.73999786376953,97.97000122070312,12809,0.0,0.0
2026-05-20 15:00:00-04:00,97.94999694824219,98.5999984741211,97.7699966430664,98.52999877929688,6143,0.0,0.0
2026-05-20 16:00:00-04:00,98.54000091552734,99.11000061035156,98.33000183105469,99.08000183105469,5030,0.0,0.0
2026-05-20 18:00:00-04:00,99.0,99.2300033569336,98.75,98.95999908447266,0,0.0,0.0
2026-05-20 19:00:00-04:00,98.95999908447266,99.20999908447266,98.70999908447266,98.88999938964844,2071,0.0,0.0
2026-05-20 20:00:00-04:00,98.88999938964844,100.12999725341797,98.79000091552734,99.0999984741211,5590,0.0,0.0
2026-05-20 21:00:00-04:00,99.12999725341797,99.16000366210938,98.45999908447266,98.58999633789062,5737,0.0,0.0
2026-05-20 22:00:00-04:00,98.58999633789062,99.23999786376953,98.5199966430664,99.1500015258789,3466,0.0,0.0
2026-05-20 23:00:00-04:00,99.13999938964844,99.25,98.91999816894531,99.0999984741211,2121,0.0,0.0
2026-05-21 00:00:00-04:00,99.0999984741211,99.30000305175781,98.7699966430664,98.8499984741211,1620,0.0,0.0
2026-05-21 01:00:00-04:00,98.83000183105469,100.05999755859375,98.79000091552734,99.43000030517578,4521,0.0,0.0
2026-05-21 02:00:00-04:00,99.44000244140625,99.8499984741211,98.80000305175781,99.55000305175781,6710,0.0,0.0
2026-05-21 03:00:00-04:00,99.56999969482422,99.91000366210938,99.25,99.29000091552734,3822,0.0,0.0
2026-05-21 04:00:00-04:00,99.30000305175781,99.61000061035156,98.01000213623047,98.4800033569336,13437,0.0,0.0
2026-05-21 05:00:00-04:00,98.5,98.5199966430664,97.26000213623047,97.58999633789062,9775,0.0,0.0
2026-05-21 06:00:00-04:00,97.5999984741211,101.33999633789062,97.47000122070312,101.04000091552734,22866,0.0,0.0
2026-05-21 07:00:00-04:00,101.04000091552734,101.0999984741211,100.1500015258789,100.58000183105469,9328,0.0,0.0
2026-05-21 08:00:00-04:00,100.58999633789062,101.29000091552734,100.44000244140625,101.08999633789062,12296,0.0,0.0
2026-05-21 09:00:00-04:00,101.0999984741211,102.63999938964844,100.27999877929688,100.54000091552734,35704,0.0,0.0
2026-05-21 10:00:00-04:00,100.55999755859375,101.55000305175781,100.29000091552734,101.33999633789062,21248,0.0,0.0
2026-05-21 11:00:00-04:00,101.37000274658203,102.1500015258789,100.72000122070312,100.7300033569336,16756,0.0,0.0
2026-05-21 12:00:00-04:00,100.72000122070312,100.80000305175781,99.79000091552734,100.0199966430664,15053,0.0,0.0
2026-05-21 13:00:00-04:00,100.01000213623047,100.44000244140625,95.76000213623047,96.33000183105469,50061,0.0,0.0
2026-05-21 14:00:00-04:00,96.33999633789062,98.30000305175781,96.0,98.04000091552734,33422,0.0,0.0
2026-05-21 15:00:00-04:00,98.0199966430664,98.2300033569336,97.05999755859375,97.38999938964844,15619,0.0,0.0
2026-05-21 16:00:00-04:00,97.37999725341797,98.16999816894531,97.19999694824219,97.97000122070312,5461,0.0,0.0
2026-05-21 18:00:00-04:00,97.97000122070312,98.19999694824219,97.30000305175781,97.7300033569336,0,0.0,0.0
2026-05-21 19:00:00-04:00,97.72000122070312,97.93000030517578,97.5199966430664,97.7699966430664,1636,0.0,0.0
2026-05-21 20:00:00-04:00,97.73999786376953,98.1500015258789,97.61000061035156,97.93000030517578,3415,0.0,0.0
2026-05-21 21:00:00-04:00,97.94000244140625,98.3499984741211,97.77999877929688,98.13999938964844,2526,0.0,0.0
2026-05-22 00:00:00-04:00,97.47000122070312,97.4800033569336,97.18000030517578,97.27999877929688,592,0.0,0.0
