datetime,open,high,low,close,volume
2025-04-29 04:00:00,59.02,59.61,58.52,59.42,4396272.0
2025-04-30 04:00:00,59.48,60.02,58.49,59.48,5246017.0
2025-05-01 04:00:00,59.54,60.02,59.03,59.08,2793762.0
2025-05-02 04:00:00,58.79,59.5,58.03,58.83,3877553.0
2025-05-05 04:00:00,58.99,59.41,58.5,59.29,2067387.0
2025-05-06 04:00:00,59.28,59.73,58.92,59.21,2492241.0
2025-05-07 04:00:00,59.62,62.84,59.4,62.24,4553854.0
2025-05-08 04:00:00,62.51,63.375,62.135,62.71,2973098.0
2025-05-09 04:00:00,62.93,63.33,62.53,63,2341102.0
2025-05-12 04:00:00,62.74,63.005,61.79,62.25,2201369.0
2025-05-13 04:00:00,62.25,63.51,61.795,62.91,2705773.0
2025-05-14 04:00:00,62.45,62.45,60.62,61.35,2669988.0
2025-05-15 04:00:00,61.05,62.49,60.75,62.38,2942739.0
2025-05-16 04:00:00,62.29,63.27,62.01,63.2,2129343.0
2025-05-19 04:00:00,62.84,63.61,62.645,63.53,1887683.0
2025-05-20 04:00:00,64,66.155,63.79,65.55,3665826.0
2025-05-21 04:00:00,64.93,65.365,63.85,63.96,2674625.0
2025-05-22 04:00:00,63.39,63.445,62.3,63.06,1949211.0
2025-05-23 04:00:00,63.34,63.49,62.22,63.46,1587253.0
2025-05-27 04:00:00,64,64.91,63.3,64.61,2259979.0
2025-05-28 04:00:00,64.36,64.51,63.02,63.37,1692898.0
2025-05-29 04:00:00,63.3,64.26,63.05,64.09,1766672.0
2025-05-30 04:00:00,63.96,65.1,63.255,64.81,5660684.0
2025-06-02 04:00:00,64.33,64.96,63.76,64.92,1775251.0
2025-06-03 04:00:00,65.04,65.42,64.54,65.25,2928024.0
2025-06-04 04:00:00,65.23,65.45,64.54,64.66,2981102.0
2025-06-05 04:00:00,64.64,65.71,64.39,65.3,4307240.0
2025-06-06 04:00:00,65.48,65.56,64.8,65.49,2738511.0
2025-06-09 04:00:00,65.19,66.24,65.1,65.64,1840336.0
2025-06-10 04:00:00,65.52,66.17,65.27,65.89,2142170.0
2025-06-11 04:00:00,65.81,66.1699,65.45,65.55,1394142.0
2025-06-12 04:00:00,65.84,66.09,65.43,65.8,1634427.0
2025-06-13 04:00:00,65.72,66.1052,64.91,65.21,1750663.0
2025-06-16 04:00:00,65.56,65.91,64.04,64.36,1934313.0
2025-06-17 04:00:00,64.19,64.56,62.94,63.2,2568006.0
2025-06-18 04:00:00,63.32,63.445,62.355,62.4,2799284.0
2025-06-20 04:00:00,62.73,63.36,62.29,62.52,5066332.0
2025-06-23 04:00:00,63.05,63.77,62.77,63.37,3175638.0
2025-06-24 04:00:00,63.5,64.11,63.355,63.84,2793874.0
2025-06-25 04:00:00,63.36,63.715,62.39,62.46,2292891.0
2025-06-26 04:00:00,62.64,63.45,62.48,63.25,2389544.0
2025-06-27 04:00:00,63.31,64.25,63.11,63.36,2858654.0
2025-06-30 04:00:00,63.19,64.41,61.88,63.62,4386065.0
2025-07-01 04:00:00,63.68,65.12,63.3,64.55,2135214.0
2025-07-02 04:00:00,64.25,64.95,63.945,64.45,1855910.0
2025-07-03 04:00:00,64.64,65.115,64.275,64.55,1471270.0
2025-07-07 04:00:00,64.56,64.835,64.061,64.39,1781357.0
2025-07-08 04:00:00,63.9,64.78,63.23,64.56,2257360.0
2025-07-09 04:00:00,64.76,65.135,63.92,65.11,1971973.0
2025-07-10 04:00:00,64.36,66.13,64.1,66.11,1484608.0
2025-07-11 04:00:00,65.43,66.065,65.17,65.71,1605848.0
2025-07-14 04:00:00,65.57,66.195,65.08,65.38,2174287.0
2025-07-15 04:00:00,65.29,65.44,64.29,64.72,1479700.0
2025-07-16 04:00:00,64.94,65.47,64.36,64.79,1962921.0
2025-07-17 04:00:00,64.6,65.25,64.32,64.84,2106423.0
2025-07-18 04:00:00,64.79,65.55,64.79,65.41,3868796.0
2025-07-21 04:00:00,65.53,65.97,65.07,65.54,1379204.0
2025-07-22 04:00:00,65.85,66.68,65.45,66.61,1591809.0
2025-07-23 04:00:00,66.76,66.88,66.03,66.37,1599704.0
2025-07-24 04:00:00,66.49,66.57,66.07,66.41,1594291.0
2025-07-25 04:00:00,66.41,66.79,66.195,66.62,1715912.0
2025-07-28 04:00:00,66.48,66.57,64.98,65.18,1695123.0
2025-07-29 04:00:00,65.23,66.42,65.06,66.37,1848859.0
2025-07-30 04:00:00,66.19,66.83,65.77,65.99,1859257.0
2025-07-31 04:00:00,65.51,66.3,65.51,66.1,4534288.0
2025-08-01 04:00:00,66.58,66.58,65.22,65.55,2841173.0
2025-08-04 04:00:00,65.75,66.7,65.75,66.46,2027823.0
2025-08-05 04:00:00,66.62,67.09,65.69,65.88,1606903.0
2025-08-06 04:00:00,66.49,66.49,65.43,65.43,1982681.0
2025-08-07 04:00:00,65.82,66.26,65.7075,65.93,1692799.0
2025-08-08 04:00:00,65.99,66.265,64.59,65.04,2162691.0
2025-08-11 04:00:00,65.44,65.73,65.125,65.69,2163356.0
