date,killzone,symbol,direction,entry_price,sl,tp1,contracts,close_price,signal_est_pnl
2026-05-05,London,M6E.F,short,1.1708,1.1788,1.1468,2,1.1708999872207642,0
2026-05-05,London,MCL.F,long,104.77,102.77,110.77,1,104.25,0
2026-05-05,15:05:04,MYM.F,Long,,,,,,2,NY,0
2026-05-05,15:05:04,M6E.F,Long,,,,,,2,NY,0
2026-05-05,15:05:04,M6A.F,Long,,,,,,2,NY,0
2026-05-05,15:05:04,MBT.F,Long,,,,,,2,NY,0
