date,killzone,symbol,direction,entry_price,sl,tp1,contracts,close_price,signal_est_pnl
2026-05-05,NY,MES.F,short,7252.0,7257.0,7237.0,2,7257.0,-400
2026-05-05,NY,M2K.F,short,2806.5,2816.5,2776.5,2,2816.5,-400
2026-05-05,NY,M6E.F,short,1.1708,1.1708,1.1708,2,1.1708004,-400
2026-05-05,NY,M6A.F,long,0.7151,0.7151,0.7151,2,0.7151029999999999,1200
2026-05-05,NY,MGC.F,short,4548.4,4549.4,4545.4,2,4549.4,-400
2026-05-06,09:05:02,MES.F,Long,,,,,,2,London,0
2026-05-06,09:05:02,MNQ.F,Long,,,,,,2,London,0
2026-05-06,09:05:02,MYM.F,Long,,,,,,2,London,0
2026-05-06,09:05:02,M6E.F,Long,,,,,,2,London,0
2026-05-06,09:05:02,M6A.F,Long,,,,,,2,London,0
2026-05-06,09:05:02,MBT.F,Long,,,,,,2,London,0
